,Unnamed: 0,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,hl2b_name,main_time,main_extra_time,completion_time,pic_url,genre,tags,single_genre,score,main_70,main_extra_time_70,bonus_content_70,main_70_noise,main_extra_time_70_noise,completion_time_250,completion_time_250_noise,bonus_content_70_noise,bonus_content_250,bonus_content_250_noise,ccu_15k,ccu_10k,ccu_5k
1930,3581,226120,Weird Worlds: Return to Infinite Space,Digital Eel,Digital Eel,,370,204,0,"200,000 .. 500,000",8,0,14,0,499,4.99,0,3,Weird Worlds: Return to Infinite Space,0.5333333333333333,1.5,2.0,/games/WeirdWorldsBox.jpg,"Adventure, Casual, Indie, Strategy","{'Indie': 61, 'Strategy': 53, 'Casual': 51, 'Adventure': 46, 'Rogue-like': 26, 'Sci-fi': 23, 'Space': 17, 'Singleplayer': 16, 'Perma Death': 15, 'Exploration': 13, 'Aliens': 7}",Strategy,64.45993031358886,0.5333333333333333,1.5,1.4666666666666668,0.5333333333333333,1.193578520534238,2.0,1.8184126832854441,1.4829996617186703,1.4666666666666668,1.6657394042990483,3,3,3
1931,3582,522470,The House of Da Vinci,Blue Brain Games,Blue Brain Games,,3675,434,0,"200,000 .. 500,000",450,0,489,0,799,19.99,60,47,The House of Da Vinci,5.0,6.0,7.0,/games/50011_The_House_of_Da_Vinci.jpg,"Adventure, Indie, Strategy","{'Puzzle': 83, 'Adventure': 79, 'Indie': 60, 'Point & Click': 47, 'Strategy': 45, 'Hidden Object': 28, 'Singleplayer': 23, 'First-Person': 16, 'Atmospheric': 16, 'Escape Room': 9}",Strategy,89.43781942078364,5.0,6.0,2.0,4.74310862843467,6.33309166254358,7.0,7.321580741757169,2.006942671822067,2.0,2.019200855769264,47,47,47
1932,3583,361630,404Sight,Retro Yeti Games,Retro Yeti Games,,1352,244,0,"200,000 .. 500,000",13,0,13,0,0,0.0,0,1,404Sight,0.8166666666666667,1.0,1.0,/games/404Sight_header.jpg,"Action, Indie","{'Action': 75, 'Indie': 73, 'Parkour': 72, 'Free to Play': 58, 'Female Protagonist': 39, 'Third Person': 25, 'Great Soundtrack': 24, 'Runner': 21, 'Singleplayer': 19, 'First-Person': 14, 'Cyberpunk': 9, 'Multiplayer': 5}",Action,84.71177944862156,0.8166666666666667,1.0,0.18333333333333335,0.8166666666666667,1.0078424393145977,1.0,1.2961787858188025,0.16538783968926252,0.18333333333333335,0.19047514999864174,1,1,1
1933,3586,483980,Mad Father,sen,PLAYISM,,3383,97,0,"200,000 .. 500,000",287,0,333,0,999,9.990000000000002,0,11,Mad Father,3.0,4.0,5.0,/games/mad_father_sen.png,"Adventure, Indie","{'RPGMaker': 318, 'Horror': 302, 'Psychological Horror': 290, 'Anime': 284, 'Exploration': 201, 'Pixel Graphics': 198, '2D': 193, 'Survival Horror': 192, 'Atmospheric': 189, 'Adventure': 185, 'Story Rich': 180, 'Violent': 179, 'Puzzle': 173, 'Female Protagonist': 171, 'Dark': 167, 'Indie': 160, 'Gothic': 158, 'Casual': 104, 'Singleplayer': 103, 'Multiple Endings': 98}",Adventure,97.21264367816092,3.0,4.0,2.0,2.7573747293969286,3.982497199226606,5.0,4.8431095232608765,1.9791383545262276,2.0,2.032707685628082,11,11,11
1934,3587,332200,Axiom Verge,Thomas Happ Games LLC,Thomas Happ Games LLC,,4441,385,0,"200,000 .. 500,000",491,0,749,0,1999,19.99,0,26,Axiom Verge,10.5,13.5,16.5,/games/Axiom_Verge_Title.jpg,"Action, Adventure, Indie","{'Metroidvania': 301, 'Indie': 176, 'Pixel Graphics': 166, 'Platformer': 154, 'Action': 141, 'Great Soundtrack': 140, '2D': 122, 'Sci-fi': 119, 'Adventure': 118, 'Retro': 101, 'Exploration': 76, 'Singleplayer': 53, 'Atmospheric': 52, 'Cyberpunk': 47, 'Difficult': 37, 'Side Scroller': 34, 'Aliens': 16, 'Horror': 16, 'Shooter': 15, 'Story Rich': 8}",Action,92.02237878159968,10.5,13.5,6.0,10.977998361772388,13.2805785609779,16.5,16.13793617148359,6.356356560311634,6.0,5.134216318989386,26,26,26
1935,3590,42670,Singularity,Raven Software,Activision,,4146,334,0,"200,000 .. 500,000",250,0,293,0,749,29.99,75,30,Singularity,7.0,9.0,12.5,/games/Singularity_cover.jpg,Action,"{'FPS': 220, 'Action': 179, 'Sci-fi': 148, 'Time Manipulation': 146, 'Singleplayer': 134, 'Atmospheric': 108, 'Horror': 103, 'Shooter': 96, 'First-Person': 86, 'Alternate History': 73, 'Time Travel': 70, 'Story Rich': 53, 'Gore': 45, 'Adventure': 45, 'Bullet Time': 44, 'Multiplayer': 41, 'Survival Horror': 32, 'Classic': 19, 'Multiple Endings': 14}",Action,92.54464285714286,7.0,9.0,5.5,6.822836314087716,9.325121008250028,12.5,12.627103940331809,5.368174846469205,5.5,4.8541823405030735,30,30,30
1936,3591,661790,Witch Hunt,Andrii Vintsevych,Andrii Vintsevych,,1670,217,0,"200,000 .. 500,000",243,0,243,0,999,9.990000000000002,0,12,Witch Hunt,7.0,7.0,7.0,/games/59219_Witch_Hunt.jpg,"Action, Adventure, Indie","{'Horror': 197, 'Survival Horror': 190, 'Action': 179, 'Survival': 179, 'Atmospheric': 175, 'Open World': 168, 'Adventure': 162, 'FPS': 161, 'Supernatural': 160, 'Singleplayer': 153, 'Shooter': 144, 'Psychological Horror': 135, 'First-Person': 133, 'Hunting': 129, 'Exploration': 126, 'Loot': 113, 'Gothic': 110, 'Difficult': 99, 'Gore': 89, 'Indie': 79}",Action,88.50026497085321,7.0,7.0,0.0,7.333879025815787,7.120400713669045,7.0,7.05731415798592,0.0,0.0,0.0,12,12,12
1937,3594,420560,Firefighting Simulator - The Squad,Chronos Unterhaltungssoftware,astragon Entertainment,,2809,700,0,"200,000 .. 500,000",296,0,348,0,2499,24.99,0,41,Firefighting Simulator - The Squad,10.0,11.0,14.0,/games/85410_Firefighting_Simulator_-_The_Squad.jpg,"Action, Simulation","{'Simulation': 211, 'Multiplayer': 167, 'Action': 154, 'Singleplayer': 150, 'Realistic': 150, 'Co-op': 141, '3D': 136, 'Driving': 136, 'Online Co-Op': 130, 'Strategy': 102, 'Open World': 81, 'Atmospheric': 66, 'Adventure': 57, 'Casual': 43, 'Sandbox': 41, 'First-Person': 40, 'Action-Adventure': 39}",Simulation,80.05129666571673,10.0,11.0,4.0,10.4313659985101,11.359089418498366,14.0,14.067432065197378,4.111645787851818,4.0,3.5666253146137645,41,41,41
1938,3597,1295510,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,Square Enix,Square Enix,,5159,293,0,"200,000 .. 500,000",3853,0,4059,0,3999,39.989999999999995,0,764,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,57.0,90.0,133.0,/games/69743_Dragon_Quest_XI_S_Echoes_of_an_Elusive_Age_-_Definitive_Edition.jpg,"Adventure, RPG","{'JRPG': 311, 'RPG': 283, 'Turn-Based Combat': 267, 'Party-Based RPG': 235, 'Story Rich': 227, 'Dragons': 204, 'Funny': 189, '3D': 185, 'Adventure': 180, '2D': 169, 'Fantasy': 157, 'Singleplayer': 151, 'Colorful': 147, 'Action': 102, 'Third Person': 93, 'Anime': 78, 'Crafting': 77, 'Open World': 62, 'Character Customization': 62, 'Cartoony': 40}",RPG,94.62582538517977,57.0,71.0,71.0,56.9121159610731,71.0,133.0,132.56091573323658,71.0,76.0,75.78090460529374,764,764,764
1939,3598,348550,GUILTY GEAR XX ACCENT CORE PLUS R,Arc System Works,Arc System Works,,4569,156,0,"200,000 .. 500,000",4598,0,607,0,1499,14.99,0,166,Guilty Gear XX Accent Core Plus R,3.5,12.5,47.0,/games/Guilty_Gear_XX_Accent_Core_Plus_R_header.jpg,Action,"{'Fighting': 117, '2D Fighter': 115, 'Anime': 92, 'Great Soundtrack': 89, 'Action': 77, 'Local Multiplayer': 70, 'Arcade': 70, 'Competitive': 59, '2D': 45, 'e-sports': 44, 'Singleplayer': 24, 'Multiplayer': 24, 'Controller': 23, 'Difficult': 22, 'Classic': 8}",Action,96.6984126984127,3.5,12.5,43.5,3.834481066049296,12.431453878237281,47.0,46.754645534612415,39.106480921205566,43.5,42.339377394693805,166,166,166
1940,3604,334940,Yoku's Island Express,Villa Gorilla,Team17 Digital Ltd,,3304,125,0,"200,000 .. 500,000",283,0,273,0,1999,19.99,0,18,Yoku's Island Express,5.5,8.0,11.0,/games/56962_Yokus_Island_Express.jpg,"Adventure, Indie","{'Pinball': 80, 'Metroidvania': 68, 'Adventure': 60, 'Platformer': 58, 'Singleplayer': 46, 'Indie': 42, 'Family Friendly': 42, 'Puzzle-Platformer': 30, 'Great Soundtrack': 28, 'Open World': 25, 'Cute': 24, 'Physics': 23, 'Hand-drawn': 23, '2D': 21, 'Controller': 18, 'Casual': 5}",Adventure,96.35462233887432,5.5,8.0,5.5,5.800846885789658,8.373857001688412,11.0,11.465245790289284,5.025946837884322,5.5,6.173136002297516,18,18,18
1941,3605,1123770,Curse of the Dead Gods,Passtech Games,Focus Entertainment,,4823,706,0,"200,000 .. 500,000",648,0,695,0,1999,19.99,0,153,Curse of the Dead Gods,21.0,35.5,60.0,/games/75585_Curse_of_the_Dead_Gods.jpg,"Action, Adventure","{'Action Roguelike': 193, 'Dark Fantasy': 180, 'Isometric': 179, 'Action': 173, 'Difficult': 166, 'Fighting': 165, 'Rogue-lite': 157, 'Souls-like': 153, 'Rogue-like': 146, 'Adventure': 144, 'Dungeon Crawler': 143, 'Singleplayer': 131, 'Indie': 119, 'Real-Time': 107, 'Exploration': 104, 'Great Soundtrack': 102, '3D': 93, 'Fantasy': 87, 'Cartoony': 86, 'Horror': 73}",Action,87.23096400795804,21.0,35.5,39.0,20.90746330532723,35.21350436672085,60.0,59.659314300514545,37.404269639917935,39.0,39.52380904285318,153,153,153
1942,3606,399670,Game Corp DX,Endless Loop Studios,Endless Loop Studios,,2648,372,0,"200,000 .. 500,000",162,0,200,0,299,2.9899999999999998,0,6,Game Corp DX,4.0,4.0,6.5,/games/Game_Corp_DX_header.jpg,"Indie, Simulation","{'Management': 102, 'Simulation': 77, 'Economy': 63, 'Indie': 53, 'Singleplayer': 41, 'Casual': 40, '2D': 40, 'Game Development': 36, 'Strategy': 35, 'Relaxing': 29, 'Building': 24, 'Sandbox': 22, 'Funny': 17, 'Point & Click': 13, 'Comedy': 12, 'Early Access': 11}",Simulation,87.68211920529801,4.0,4.0,2.5,3.9427819281088223,4.192414552382071,6.5,6.6369810044320765,2.6744039255173258,2.5,2.8780878138063324,6,6,6
1943,3612,469610,Rick and Morty: Virtual Rick-ality,Owlchemy Labs,Adult Swim Games,,1297,415,0,"200,000 .. 500,000",129,0,166,0,2999,29.99,0,11,Rick and Morty: Virtual Rick-ality,2.0,3.0,4.5,/games/45292_Rick_and_Morty_Virtual_Rick-ality.jpg,"Adventure, Indie, Simulation","{'Adventure': 89, 'Simulation': 81, 'VR': 77, 'Indie': 68, 'Funny': 54, 'Comedy': 47, 'Violent': 38, 'Sci-fi': 36, 'Memes': 33, 'First-Person': 20, 'Psychological Horror': 12, 'Sandbox': 7, 'Singleplayer': 7, 'Anime': 6, 'Cartoon': 5}",Simulation,75.75934579439253,2.0,3.0,2.5,1.717407212541122,2.58726351438902,4.5,4.524999870804748,2.8602698531390622,2.5,2.4844490372013044,11,11,11
1944,3614,534550,Guacamelee! 2,DrinkBox Studios,DrinkBox Studios,,2269,218,0,"200,000 .. 500,000",565,0,592,0,1999,19.99,0,18,Guacamelee! 2,8.5,11.0,15.0,/games/59509_Guacamelee_2.jpg,"Action, Adventure, Indie","{'Metroidvania': 121, 'Adventure': 113, 'Action': 110, 'Indie': 108, 'Platformer': 96, 'Co-op': 86, ""Beat 'em up"": 84, '2D': 82, 'Local Multiplayer': 74, 'Funny': 73, 'Controller': 68, 'Side Scroller': 67, '4 Player Local': 67, 'Comedy': 62, 'Singleplayer': 62, 'Great Soundtrack': 61, 'Wrestling': 61, 'Action-Adventure': 57, 'Fantasy': 51, 'Multiple Endings': 50}",Action,91.23441897868918,8.5,11.0,6.5,8.785471422090662,11.008253063248613,15.0,14.532613368207466,6.521729309292457,6.5,7.480006387236529,18,18,18
1945,3618,265890,Hexcells,Matthew Brown,Matthew Brown,,4769,164,0,"200,000 .. 500,000",285,0,185,0,299,2.9899999999999998,0,11,Hexcells,2.0,2.0,2.5,/games/Hexcells.png,"Casual, Indie, Strategy","{'Puzzle': 241, 'Casual': 123, 'Indie': 102, 'Singleplayer': 71, 'Logic': 69, 'Minimalist': 62, 'Strategy': 54, 'Short': 50, 'Relaxing': 48, '2D': 28, 'Hex Grid': 25, 'Great Soundtrack': 25, 'Touch-Friendly': 15, 'Difficult': 12, 'Abstract': 7}",Strategy,96.67545104398944,2.0,2.0,0.5,1.8887143527950694,2.2652593693243332,2.5,2.1902151292206895,0.5247137821007242,0.5,0.4041799833211973,11,11,11
1946,3619,1309,SiN Episodes: Emergence,Ritual Entertainment,Ritual Entertainment,,322,45,0,"200,000 .. 500,000",1,0,2,0,999,9.990000000000002,0,0,SiN Episodes: Emergence,3.5,4.0,5.0,/games/250px-SiN_Episodes_-_Emergence_-_Box_Front.jpg,Action,"{'Action': 53, 'FPS': 48, 'Cyberpunk': 35, 'Sci-fi': 25, 'Classic': 16, 'Shooter': 14, 'Singleplayer': 13, 'First-Person': 9, 'Episodic': 8}",Action,87.73841961852861,3.5,4.0,1.5,3.43265952834708,3.9836069536513445,5.0,5.324369438187475,1.3645693719365255,1.5,1.3681513248522186,0,0,0
1947,4938,1300,SiN Episodes: Emergence,Ritual Entertainment,Ritual Entertainment,,751,92,0,"100,000 .. 200,000",120,0,163,0,999,9.990000000000002,0,1,SiN Episodes: Emergence,3.5,4.0,5.0,/games/250px-SiN_Episodes_-_Emergence_-_Box_Front.jpg,Action,"{'Action': 115, 'FPS': 71, 'Cyberpunk': 48, 'Sci-fi': 34, 'Classic': 30, 'Shooter': 30, 'Singleplayer': 22, 'First-Person': 19, 'Episodic': 16, 'Short': 12, 'Old School': 10, 'Futuristic': 8, 'Gore': 8, 'Great Soundtrack': 7, 'Adventure': 5}",Action,89.08659549228945,3.5,4.0,1.5,3.8583198793464355,3.5542576247459903,5.0,5.4693018311901405,1.7122307111638937,1.5,1.7434376796601492,1,1,1
1948,3621,428750,Neon Chrome,10tons Ltd,10tons Ltd,,981,83,0,"200,000 .. 500,000",115,0,119,0,1499,14.99,0,2,Neon Chrome,5.5,8.5,18.0,/games/37563_Neon_Chrome.jpg,"Action, Adventure, Indie, RPG","{'Cyberpunk': 137, 'Twin Stick Shooter': 130, 'Action Roguelike': 122, 'Action': 122, 'Top-Down Shooter': 119, 'Indie': 114, 'Rogue-lite': 113, 'Local Co-Op': 107, 'Shooter': 99, 'Sci-fi': 96, 'Top-Down': 96, 'Great Soundtrack': 95, 'Rogue-like': 89, 'Moddable': 89, 'Level Editor': 78, 'Dystopian ': 74, 'RPG': 63, 'Dungeon Crawler': 61, 'Gore': 59, 'Local Multiplayer': 56}",RPG,92.19924812030077,5.5,8.5,12.5,5.956900468340788,8.496184306272498,18.0,18.244572139695467,13.73515234293234,12.5,12.99908654995116,2,2,2
1949,3626,368180,Polyball,Studio Monolith,Studio Monolith,,754,344,0,"200,000 .. 500,000",771,0,1151,0,1499,14.99,0,1,Polyball,3.5,6.0,10.0,/games/Polyball_header.jpg,"Action, Casual, Indie, Racing, Simulation","{'Racing': 104, 'Indie': 99, 'Action': 95, 'Simulation': 89, 'Casual': 80, '3D Platformer': 49, 'Physics': 46, 'Platformer': 38, 'Difficult': 38, 'Time Attack': 35, 'Fast-Paced': 34, 'Controller': 30, 'Arcade': 24, 'Multiplayer': 19, 'Singleplayer': 14, 'Classic': 13, 'Early Access': 9}",Racing,68.6703096539162,3.5,6.0,6.5,3.005246404992721,5.956915040256252,10.0,9.659540208700731,6.140377748880521,6.5,5.722477468868817,1,1,1
1950,3627,22450,Hunted: The Demon’s Forge,inXile Entertainment,Bethesda Softworks,,768,277,0,"200,000 .. 500,000",293,0,302,0,499,4.99,0,4,Hunted: The Demon's Forge,12.0,14.0,17.0,/games/256px-Hunted_the_Demons_Forge_cover.png,"Action, Adventure","{'Action': 73, 'Adventure': 67, 'Third Person': 42, 'Fantasy': 41, 'Co-op': 38, 'Hack and Slash': 30, 'Dark Fantasy': 26, 'RPG': 23, 'Singleplayer': 21, 'Female Protagonist': 21, 'Action-Adventure': 12}",Action,73.49282296650718,12.0,14.0,5.0,11.521229119075606,14.142874991359436,17.0,17.304572756748062,4.537164429059834,5.0,4.921428139485509,4,4,4
1951,3631,275670,Space Run,Passtech Games,Focus Entertainment,,1694,267,0,"200,000 .. 500,000",169,0,142,0,499,4.99,0,3,Space Run,15.0,18.5,38.5,/games/SpaceRun_292x136.jpg,"Indie, Strategy","{'Tower Defense': 117, 'Strategy': 90, 'Space': 86, 'Indie': 58, 'Sci-fi': 46, 'Adventure': 23, 'Singleplayer': 22, 'Action': 17}",Strategy,86.38449770525243,15.0,18.5,23.5,15.076186187747481,18.722436094839175,38.5,38.079389744130275,25.044651872472542,23.5,22.99256447253154,3,3,3
1952,3633,2360,HeXen: Beyond Heretic,Raven Software,id Software,,457,56,0,"200,000 .. 500,000",2,0,2,0,499,4.99,0,1,Hexen: Beyond Heretic,10.0,11.5,12.0,/games/250px-Hexenbox.jpg,Action,"{'Action': 81, 'Fantasy': 54, 'Shooter': 54, 'FPS': 50, 'Classic': 45, 'First-Person': 39, 'Dark Fantasy': 35, 'Retro': 33, 'Old School': 27, 'Dark': 26, ""1990's"": 23, 'Class-Based': 19, 'Singleplayer': 17, 'RPG': 10, 'Magic': 9, 'Gothic': 9, 'Puzzle': 7}",Action,89.08382066276803,10.0,11.5,2.0,9.628077366963526,11.294631111403287,12.0,11.59103793279254,1.7134717587380885,2.0,1.8406750506020197,1,1,1
1953,3637,1328660,Need for Speed Hot Pursuit Remastered,Stellar Entertainment Limited,Electronic Arts,,3384,879,0,"200,000 .. 500,000",256,90,393,90,2999,29.99,0,245,Need for Speed: Hot Pursuit - Remastered,16.0,22.5,31.0,/games/84049_Need_for_Speed_Hot_Pursuit_-_Remastered.jpg,"Action, Racing","{'Racing': 165, 'Combat Racing': 151, 'Driving': 147, 'Open World': 139, 'Competitive': 138, 'Vehicular Combat': 124, 'Action': 117, 'Action-Adventure': 114, 'Multiplayer': 113, 'Crime': 99, 'Realistic': 98, 'Transportation': 86, 'Cinematic': 85, 'Destruction': 82, 'Co-op': 80, 'Singleplayer': 75, 'Replay Value': 62, 'Third Person': 51, 'Game Development': 50, 'Classic': 32}",Racing,79.38071780436313,16.0,22.5,15.0,15.75784853014332,22.523868569503417,31.0,31.0487189534864,15.96381506570965,15.0,16.840128730190052,245,245,245
1954,3638,296710,Monstrum,Team Junkfish,Junkfish Limited,,2474,231,0,"200,000 .. 500,000",327,0,342,0,1799,17.99,0,19,Monstrum,5.0,9.5,15.0,/games/Monstrum_header.jpg,Indie,"{'Horror': 218, 'Action Roguelike': 178, 'Survival Horror': 175, 'Indie': 128, 'First-Person': 88, 'Rogue-like': 80, 'Survival': 64, 'Singleplayer': 61, 'Atmospheric': 51, 'Rogue-lite': 46, 'Procedural Generation': 42, 'Perma Death': 41, 'Difficult': 38, 'Stealth': 34, 'VR': 31, 'Action': 20, 'Psychological Horror': 14, 'Dark': 13, 'Strategy': 7, 'Multiplayer': 5}",Indie,91.46025878003697,5.0,9.5,10.0,5.0179970966885294,9.256029393860983,15.0,15.268411733306598,10.879043377289888,10.0,11.412119944966635,19,19,19
1955,3640,205730,Insanely Twisted Shadow Planet,Shadow Planet Productions,Xbox Game Studios,,658,94,0,"200,000 .. 500,000",109,0,174,0,374,14.99,75,1,Insanely Twisted Shadow Planet,5.0,6.0,7.5,/games/256px-Insanely_Twisted_Shadow_Planet_cover.jpg,"Action, Adventure, Indie","{'Metroidvania': 78, 'Adventure': 68, 'Indie': 65, 'Action': 62, '2D': 45, 'Exploration': 43, 'Sci-fi': 37, 'Local Co-Op': 29, 'Singleplayer': 28, 'Puzzle': 26, 'Controller': 22, 'Psychedelic': 15, 'Co-op': 8, 'Atmospheric': 8, 'Side Scroller': 5, 'Multiplayer': 5}",Action,87.5,5.0,6.0,2.5,4.7795166690626445,5.591000115796606,7.5,7.048223543052259,2.540826791207345,2.5,2.672081971274657,1,1,1
1956,3642,407900,Princess Remedy in a World of Hurt,"Ludosity, Remar Games",Ludosity,,2666,62,0,"200,000 .. 500,000",48,0,57,0,0,0.0,0,2,Princess Remedy in a World of Hurt,0.8166666666666667,0.9,1.5,/games/Princess_Remedy_in_a_World_of_Hurt_header.jpg,"Action, Adventure, Indie","{'Indie': 130, 'Female Protagonist': 106, 'Free to Play': 104, 'Pixel Graphics': 101, 'Retro': 93, 'Adventure': 75, 'Bullet Hell': 72, 'Action': 67, 'Great Soundtrack': 65, 'Cute': 64, 'Singleplayer': 57, '2D': 47, ""Shoot 'Em Up"": 46, 'RPG': 38, 'Funny': 38, 'Short': 28, 'Comedy': 27, 'Shooter': 19, 'Multiple Endings': 18, 'LGBTQ+': 17}",Action,97.72727272727272,0.8166666666666667,0.9,0.6833333333333333,0.8166666666666667,0.9,1.5,1.361338800361788,0.675763414245404,0.6833333333333333,0.7301712362424371,2,2,2
1957,3644,1102130,Florence,Mountains,Annapurna Interactive,,6574,456,0,"200,000 .. 500,000",104,75,122,75,599,5.99,0,8,Florence,0.6833333333333333,0.8333333333333334,0.8666666666666667,/games/53304_Florence.jpg,"Adventure, Casual, Indie","{'Indie': 255, 'Casual': 248, 'Adventure': 226, 'Romance': 157, 'Story Rich': 156, 'Cute': 142, 'Female Protagonist': 138, 'Drama': 127, 'Music': 125, 'Singleplayer': 123, 'Interactive Fiction': 118, 'Stylized': 110, 'Short': 106, 'Visual Novel': 105, 'Family Friendly': 104, 'Narrative': 100, 'Point & Click': 81, '2D': 76, 'Colorful': 73, 'Dating Sim': 62}",Casual,93.51351351351352,0.6833333333333333,0.8333333333333334,0.18333333333333335,0.6833333333333333,0.8333333333333334,0.8666666666666667,0.8666666666666667,0.16724014958533795,0.18333333333333335,0.18264992749076392,8,8,8
1958,3645,418650,Space Pirate Trainer,I-Illusions,I-Illusions,,2566,146,0,"200,000 .. 500,000",217,0,121,0,1499,14.99,0,7,Space Pirate Trainer,0.8833333333333333,4.0,4.0,/games/36864_Space_Pirate_Trainer.jpg,Action,"{'VR': 74, 'Action': 48, 'Space': 28, 'First-Person': 21, 'Shooter': 20, 'Great Soundtrack': 19, 'Pirates': 16, 'FPS': 10, 'Arcade': 10, 'Sci-fi': 9, 'VR Only': 1}",Action,94.6165191740413,0.8833333333333333,4.0,3.1166666666666667,0.8833333333333333,3.6153803611870523,4.0,4.231054405208348,3.40057711230923,3.1166666666666667,3.783474768588149,7,7,7
1959,3646,275530,Z,TickTock Games,Rebellion,,841,272,0,"200,000 .. 500,000",340,0,407,0,699,6.99,0,10,Z,6.0,6.0,7.0,/games/Z_The_Bitmap_Brothers.PNG,"Action, Strategy","{'Strategy': 73, 'Classic': 48, 'RTS': 38, 'Action': 31, 'Retro': 21, 'Robots': 18, 'Singleplayer': 15, 'Comedy': 13, 'Old School': 10, '2D': 6}",Strategy,75.56154537286612,6.0,6.0,1.0,5.556947492820188,5.735295382334157,7.0,7.297829825419358,1.2376584599885367,1.0,0.9534109572506729,10,10,10
1960,3647,242570,Space Hulk,Full Control Studios,Full Control,,1392,585,0,"200,000 .. 500,000",262,0,322,0,0,0.0,0,4,Space Hulk,9.5,15.5,21.5,/games/Space_Hulk_(2013).jpg,"Indie, Strategy","{'Warhammer 40K': 162, 'Strategy': 115, 'Turn-Based': 111, 'Board Game': 106, 'Games Workshop': 79, 'Turn-Based Strategy': 60, 'Sci-fi': 57, 'Indie': 48, 'Tactical': 42, 'Singleplayer': 25, 'Multiplayer': 11, 'Turn-Based Tactics': 5}",Strategy,70.40971168437027,9.5,15.5,12.0,9.094498198024434,15.379757261641025,21.5,21.61807138206155,9.366568542175958,12.0,11.224731029843477,4,4,4
1961,3648,275200,Westerado: Double Barreled,Ostrich Banditos,Adult Swim Games,,1578,147,0,"200,000 .. 500,000",80,126,93,126,1499,14.99,0,2,Westerado: Double Barreled,2.5,4.5,14.5,/games/Westerado_Double_Barreled_header.jpg,"Action, Adventure, Indie","{'Western': 121, 'Pixel Graphics': 100, 'Open World': 92, 'Adventure': 79, 'Indie': 79, 'Action': 76, 'Detective': 42, 'Local Co-Op': 41, 'Retro': 35, '2D': 34, 'Great Soundtrack': 29, 'Singleplayer': 29, 'RPG': 13, 'Shooter': 11, 'Funny': 11, 'Atmospheric': 10, 'Replay Value': 6}",Action,91.47826086956522,2.5,4.5,12.0,2.322112473840024,4.391931607925566,14.5,14.580284328237036,12.199550961841501,12.0,11.06762847952361,2,2,2
1962,3651,15300,Tom Clancy's Ghost Recon,Red Storm Entertainment,Ubisoft,,974,74,0,"200,000 .. 500,000",222,0,324,0,999,9.990000000000002,0,17,Tom Clancy's Ghost Recon,12.0,12.5,13.0,/games/256px-Tom_Clancys_Ghost_Recon.jpg,Action,"{'Tactical': 87, 'FPS': 69, 'Action': 60, 'Simulation': 51, 'Shooter': 47, 'Classic': 43, 'Singleplayer': 37, 'Strategy': 36, 'Military': 36, 'Realistic': 34, 'Stealth': 32, 'Multiplayer': 32, 'Co-op': 24, 'First-Person': 20, 'Difficult': 15, 'War': 14}",Action,92.93893129770991,12.0,12.5,1.0,12.140942322457583,12.10905280962171,13.0,13.06465943978238,0.9903532114928433,1.0,0.9049877696730798,17,17,17
1963,3653,523780,Emily is Away Too,Kyle Seeley,Kyle Seeley,,4712,317,0,"200,000 .. 500,000",240,0,322,0,499,4.99,0,9,Emily is Away Too,2.0,2.5,3.5,/games/46117_Emily_is_away_Too.jpg,"Adventure, Casual, Indie, RPG, Simulation","{'Indie': 97, 'Simulation': 92, 'Choices Matter': 70, 'Casual': 69, 'Dating Sim': 69, 'Story Rich': 63, 'Pixel Graphics': 61, 'Singleplayer': 54, 'Multiple Endings': 53, 'RPG': 49, 'Text-Based': 46, 'Visual Novel': 43, 'Adventure': 35, 'Memes': 32, 'Funny': 27, 'Psychological Horror': 20, 'Great Soundtrack': 13, 'Retro': 11, 'Atmospheric': 10, 'Romance': 9}",Simulation,93.6965599522768,2.0,2.5,1.5,2.274502371057764,2.084326799285273,3.5,3.4751013569859146,1.4695798028254423,1.5,1.3644381515715067,9,9,9
1964,3655,383180,Dead Island: Riptide Definitive Edition,Techland,Deep Silver,,2850,951,0,"200,000 .. 500,000",455,0,564,0,399,19.99,80,106,Dead Island: Riptide - Definitive Edition,10.5,17.5,30.0,/games/37353_Dead_Island_Riptide_Definitive_Edition.jpg,Action,"{'Zombies': 120, 'Co-op': 97, 'Open World': 86, 'Action': 82, 'Multiplayer': 81, 'Survival': 71, 'Gore': 68, 'First-Person': 54, 'Horror': 53, 'Adventure': 31, 'Online Co-Op': 23, 'Crafting': 21, 'FPS': 21, 'Singleplayer': 19, 'Open World Survival Craft': 15, 'Survival Horror': 13, 'RPG': 12, 'Female Protagonist': 10, 'Nudity': 6, 'Sexual Content': 5}",Action,74.9802683504341,10.5,17.5,19.5,10.93982690434082,17.711773774461065,30.0,30.345612643666495,16.92097398463265,19.5,24.433458782310904,106,106,106
